Source,Indicator,Sector,Units,Scenario,ScenarioGeography,Technology,Sub_Technology,2018,2019,2025,2030,2040,SourceSheet
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Power sector,Power sector,59.632,61.822,30.618,12.551,2.21,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Coal,NA,26.434,27.405,7.589,0.289,0,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Oil,NA,8.188,6.738,3.46,2.191,0.186,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Natural gas,NA,25.01,27.679,19.569,10.071,2.024,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Final consumption,Final consumption,318.541,316.947,294.589,260.198,199.973,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Coal,NA,33.201,30.033,29.191,27.82,24.281,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Oil,NA,255.372,253.705,236.527,207.718,154.354,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Oil,Transport,189.555,188.279,171.595,144.782,95.962,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Natural gas,NA,29.968,33.209,28.87,24.66,21.338,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Industry,NA,NA,NA,NA,NA,NA,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Transport,NA,NA,NA,NA,NA,NA,BRAZIL_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Brazil,Buildings,NA,NA,NA,NA,NA,NA,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,Brazil,Population (million),NA,209.469,211.049,219.021,223.852,229.059,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Brazil,Share of World population,NA,0.0276,0.0275,0.0269,0.0263,0.025,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,Brazil,"GDP ($2019 billion, PPP)",NA,3442.8401,3481.8401,3747.4299,4310.27,5910.0801,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Brazil,Share of World GDP,NA,0.0249,0.0245,0.0225,0.022,0.0224,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Brazil,"GDP per capita ($2019, PPP)",NA,16436,16497.8008,17109.9004,19255,25801.5996,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Brazil,"GDP ($2019 billion, MER)",NA,1839.8,1860.64,2002.5601,2303.3401,3158.25,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Brazil,"TPED/GDP (toe per $1000, PPP)",NA,0.0822,0.0811,0.076,0.0652,0.0505,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Brazil,"TFC/GDP (toe per $1000, PPP)",NA,0.0649,0.0649,0.0615,0.0528,0.0407,BRAZIL_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Brazil,TPED per capita (toe),NA,1.3503,1.3387,1.3004,1.2556,1.3025,BRAZIL_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Total generation,Total generation,4136.470215,4028.399902,4115.149902,4288.959961,4782.939941,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Coal,NA,890.94,710.614,383.67,276.862,212.482,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Oil,NA,58.456,56.983,26.592,18.961,12.254,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Natural gas,NA,819.543,838.597,837.629,751.7,713.551,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Nuclear,NA,936.919,924.205,805.463,751.762,699.407,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,NA,1424.56,1491.96,2057.61,2485.49,3141.05,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Hydro,638.194,630.892,714.799,732.651,760.242,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Bioenergy,221.876,227.989,273.866,293.37,335.145,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Wind,403.391,456.814,731.013,1015.46,1464.45,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Geothermal,20.099,21.583,26.458,30.745,38.568,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Solar PV,135.641,148.456,304.556,400.208,495.166,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,CSP,4.867,5.683,6.292,9.45,21.42,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Europe,Renewables,Marine,0.489,0.542,0.623,3.609,26.053,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Total capacity,Total capacity,1299.8,1331.51,1482.71,1623.78,1876.23,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Coal,NA,214.821,211.074,127.106,93.486,70.151,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Oil,NA,54.842,54.865,32.121,24.136,16.225,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Natural gas,NA,268.207,266.648,285.047,302.051,342.546,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Nuclear,NA,141.908,139.087,124.976,116.918,106.729,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,NA,617.985,656.88,905.145,1063.77,1244.32,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Hydro,248.6,249.142,259.628,265.664,273.933,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Bioenergy,49.578,51.575,59.342,61.858,67.918,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Wind,188.764,203.609,299.125,370.19,456.616,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Geothermal,2.907,3.145,3.616,4.204,5.231,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Solar PV,125.559,146.588,280.591,356.458,421.692,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,CSP,2.308,2.548,2.548,3.635,7.107,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Europe,Renewables,Marine,0.27,0.272,0.296,1.766,11.822,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Total CO2,Total CO2,3917.403,3713.806,3152.824,2821.163,2332.243,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Coal,NA,1223.707,1039.046,647.112,508.367,401.837,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Oil,NA,1578.603,1562.359,1400.54,1264.163,953.986,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Natural gas,NA,1115.093,1112.402,1105.465,1049.021,976.948,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Power sector,Power sector,1362.98,1213.81,833.837,673.684,570.173,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Coal,NA,934.12,780.417,417.05,292.402,209.535,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Oil,NA,49.399,48.793,22.011,15.868,10.949,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Natural gas,NA,379.46,384.599,394.777,365.414,349.69,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Final consumption,Final consumption,2349.85,2305.36,2138.29,1986.95,1622.33,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Coal,NA,235.53,213.713,189.119,176.156,153.49,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Oil,NA,1436.35,1421.16,1298.7,1181.68,889.147,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Oil,Transport,1100.33,1090.3,1017.11,940.424,716.793,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Natural gas,NA,677.97,670.487,650.474,629.109,579.695,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Industry,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Transport,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Europe,Buildings,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,Europe,Population (million),NA,693.5,695.358,698.877,699.363,696.642,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Europe,Share of World population,NA,0.0914,0.0906,0.0858,0.0822,0.0761,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,Europe,"GDP ($2019 billion, PPP)",NA,27006.3008,27438.3008,29750.6992,32105.8008,37308.5,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Europe,Share of World GDP,NA,0.1956,0.1933,0.1785,0.1641,0.1411,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Europe,"GDP per capita ($2019, PPP)",NA,38942.1016,39459.3008,42569.3008,45907.1992,53554.8008,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Europe,"GDP ($2019 billion, MER)",NA,20645.1992,20951.9004,22612,24511.1992,28587.9004,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Europe,"TPED/GDP (toe per $1000, PPP)",NA,0.0734,0.0707,0.0613,0.055,0.0449,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Europe,"TFC/GDP (toe per $1000, PPP)",NA,0.0521,0.0506,0.0458,0.0417,0.034,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Europe,TPED per capita (toe),NA,2.8589,2.7884,2.6095,2.5231,2.4036,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Total generation,Total generation,4136.470215,4028.399902,4172.129883,4501.819824,5635.350098,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Coal,NA,890.94,710.614,208.216,91.089,57.113,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Oil,NA,58.456,56.983,25.422,15.066,5.521,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Natural gas,NA,819.543,838.597,903.111,669.37,469.579,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Nuclear,NA,936.919,924.205,811.275,802.719,841.856,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,NA,1424.56,1491.96,2219.92,2919.4,4257.09,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Hydro,638.194,630.892,721.491,754.059,803.193,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Bioenergy,221.876,227.989,290.219,335.053,449.56,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Wind,403.391,456.814,827.997,1247.39,2131.33,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Geothermal,20.099,21.583,28.805,34.335,48.071,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Solar PV,135.641,148.456,341.314,525.936,746.707,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,CSP,4.867,5.683,8.428,16.193,41.644,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Europe,Renewables,Marine,0.489,0.542,1.666,6.426,36.588,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Total capacity,Total capacity,1299.8,1331.51,1549.68,1818.68,2285.53,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Coal,NA,214.821,211.074,103.009,51.975,17.285,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Oil,NA,54.842,54.865,30.495,21.817,14.456,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Natural gas,NA,268.207,266.648,288.919,299.897,282.946,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Nuclear,NA,141.908,139.087,126.865,126.334,125.12,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,NA,617.985,656.88,982.739,1271.19,1691.15,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Hydro,248.6,249.142,262.938,273.166,287.75,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Bioenergy,49.578,51.575,62.748,70.36,88.323,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Wind,188.764,203.609,333.004,449.031,654.659,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Geothermal,2.907,3.145,3.924,4.771,6.699,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Solar PV,125.559,146.588,316.015,464.909,623.951,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,CSP,2.308,2.548,3.33,5.867,13.354,EUR_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Europe,Renewables,Marine,0.27,0.272,0.78,3.088,16.412,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Total CO2,Total CO2,3917.403,3713.806,2777.633,2115.16,1030.85,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Coal,NA,1223.707,1039.046,443.565,262.512,113.746,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Oil,NA,1578.603,1562.359,1280.768,996.352,397.512,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Natural gas,NA,1115.093,1112.402,1053.937,860.09,539.289,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Power sector,Power sector,1362.98,1213.81,661.503,429.203,238.749,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Coal,NA,934.12,780.417,239.624,105.05,29.869,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Oil,NA,49.399,48.793,23.145,13.687,5.165,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Natural gas,NA,379.46,384.599,398.734,310.466,210.232,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Final consumption,Final consumption,2349.85,2305.36,1950.89,1563.8,736.527,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Coal,NA,235.53,213.713,168.927,130.503,68.24,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Oil,NA,1436.35,1421.16,1184.4,927.435,366.221,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Oil,Transport,1100.33,1090.3,931.873,745.095,287.129,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Natural gas,NA,677.97,670.487,597.559,505.863,302.068,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Industry,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Transport,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Europe,Buildings,NA,NA,NA,NA,NA,NA,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,Europe,Population (million),NA,693.5,695.358,698.877,699.363,696.642,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Europe,Share of World population,NA,0.0914,0.0906,0.0858,0.0822,0.0761,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,Europe,"GDP ($2019 billion, PPP)",NA,27006.3008,27438.3008,29750.6992,32105.8008,37308.5,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Europe,Share of World GDP,NA,0.1956,0.1933,0.1785,0.1641,0.1411,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Europe,"GDP per capita ($2019, PPP)",NA,38942.1016,39459.3008,42569.3008,45907.1992,53554.8008,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Europe,"GDP ($2019 billion, MER)",NA,20645.1992,20951.9004,22612,24511.1992,28587.9004,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Europe,"TPED/GDP (toe per $1000, PPP)",NA,0.0734,0.0707,0.0591,0.0509,0.0386,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Europe,"TFC/GDP (toe per $1000, PPP)",NA,0.0521,0.0506,0.0444,0.0385,0.0273,EUR_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Europe,TPED per capita (toe),NA,2.8589,2.7884,2.5146,2.3371,2.0691,EUR_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Total generation,Total generation,2919.75,2850.830078,2890.659912,2968.23999,3208.929932,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Coal,NA,642.662,474.555,244.909,131.491,31.26,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Oil,NA,54.836,53.724,23.958,16.968,10.352,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Natural gas,NA,491.444,561.52,546.443,496.276,441.509,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Nuclear,NA,761.944,760.103,649.339,580.331,528.54,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,NA,964.287,996.359,1423.27,1740.42,2194.52,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Hydro,344.357,321.816,372.078,383.187,401.117,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Bioenergy,177.29,181.568,212.281,223.887,248.903,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Wind,320.519,361.932,571.722,770.981,1077.69,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Geothermal,6.658,6.718,6.653,9.332,14.179,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Solar PV,110.116,118.127,254.283,341.286,408.165,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,CSP,4.867,5.683,5.685,8.201,18.475,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,European Union,Renewables,Marine,0.48,0.514,0.565,3.55,25.99,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Total capacity,Total capacity,939.023,960.32,1066.3,1159.79,1309.47,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Coal,NA,147.135,145.71,75.004,42.242,16.564,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Oil,NA,40.432,40.42,23.887,17.761,10.695,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Natural gas,NA,184.628,181.817,187.548,194.517,214.318,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Nuclear,NA,114.226,111.795,100.784,91.497,82.495,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,NA,451.156,478.532,674.615,800.363,921.431,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Hydro,150.825,150.888,153.969,158.221,164.088,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Bioenergy,38.279,39.508,45.235,46.453,49.623,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Wind,157.046,167.538,240.551,288.19,341.372,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Geothermal,0.869,0.869,0.869,1.248,1.852,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Solar PV,101.581,117.161,231.406,301.314,346.486,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,CSP,2.308,2.317,2.317,3.199,6.217,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,European Union,Renewables,Marine,0.25,0.25,0.269,1.739,11.795,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Total CO2,Total CO2,2736.331,2569.344,2127.754,1811.743,1330.949,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Coal,NA,847.131,676.419,399.196,260.294,132.825,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Oil,NA,1165.625,1154.604,1003.64,873.063,604.107,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Natural gas,NA,723.575,738.32,725.163,678.71,594.453,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Power sector,Power sector,930.59,811.433,540.7,392.225,258.178,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Coal,NA,665.93,525.523,268.054,142.953,37.87,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Oil,NA,44.776,44.437,18.633,13.367,8.786,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Natural gas,NA,219.885,241.474,254.013,235.906,211.521,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Final consumption,Final consumption,1665.86,1627.57,1474.09,1323.7,991.064,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Coal,NA,141.096,119.301,103.356,91.748,72.891,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Oil,NA,1051.45,1041.24,926.088,812.048,556.527,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Oil,Transport,798.798,791.101,716.49,637.79,441.52,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Natural gas,NA,473.319,467.03,444.648,419.904,361.647,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Industry,NA,NA,NA,NA,NA,NA,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Transport,NA,NA,NA,NA,NA,NA,EU_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,European Union,Buildings,NA,NA,NA,NA,NA,NA,EU_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,European Union,Population (million),NA,447.185,447.637,446.867,444.591,437.158,EU_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,European Union,Share of World population,NA,0.0589,0.0583,0.0549,0.0523,0.0478,EU_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,European Union,"GDP ($2019 billion, PPP)",NA,19344.9004,19663.4004,21078,22540.1992,25723.0996,EU_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,European Union,Share of World GDP,NA,0.1401,0.1385,0.1264,0.1152,0.0973,EU_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,European Union,"GDP per capita ($2019, PPP)",NA,43259.3984,43927.1016,47168.3984,50698.8008,58841.6016,EU_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,European Union,"GDP ($2019 billion, MER)",NA,15341.7002,15568.7002,16641.0996,17756.9004,20209.9004,EU_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,European Union,"TPED/GDP (toe per $1000, PPP)",NA,0.0737,0.0708,0.0611,0.0539,0.0427,EU_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,European Union,"TFC/GDP (toe per $1000, PPP)",NA,0.0529,0.0513,0.0461,0.0416,0.033,EU_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,European Union,TPED per capita (toe),NA,3.1899,3.1103,2.8809,2.731,2.5117,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Total generation,Total generation,2919.75,2850.830078,2932.030029,3154.830078,3969.610107,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Coal,NA,642.662,474.555,111.938,33.604,33.984,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Oil,NA,54.836,53.724,23.843,14.224,5.007,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Natural gas,NA,491.444,561.52,618.262,450.048,318.692,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Nuclear,NA,761.944,760.103,641.305,614.888,628.926,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,NA,964.287,996.359,1533.94,2039.33,2980.25,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Hydro,344.357,321.816,375.283,392.784,413.334,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Bioenergy,177.29,181.568,224.886,257.138,324.65,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Wind,320.519,361.932,634.338,916.7,1559.38,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Geothermal,6.658,6.718,6.751,9.973,18.03,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Solar PV,110.116,118.127,284.301,444.034,596.174,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,CSP,4.867,5.683,7.122,13.237,34.158,EU_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,European Union,Renewables,Marine,0.48,0.514,1.26,5.467,34.528,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,European Union,Total capacity,Total capacity,939.023,960.32,1125.11,1325.32,1624.45,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,European Union,Coal,NA,147.135,145.71,64.151,28.198,8.507,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,European Union,Oil,NA,40.432,40.42,22.807,16.225,10.262,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,European Union,Natural gas,NA,184.628,181.817,194.645,196.195,162.761,EU_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,European Union,Nuclear,NA,114.226,111.795,101.793,99.173,95.129,EU_El_CO2_Ind
